year,month,prov,newcases
2020,07,충남,0
2020,07,전북,0
2020,07,전남,1
2020,07,경북,0
2020,07,경남,2
2020,07,제주,1
2020,07,검역,12
2020,07,서울,10
2020,07,부산,0
2020,07,대구,0
2020,07,인천,1
2020,07,광주,10
2020,07,대전,1
2020,07,울산,0
2020,07,세종,0
2020,07,경기,4
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,0
2020,07,경남,0
2020,07,제주,1
2020,07,검역,7
2020,07,서울,3
2020,07,부산,0
2020,07,대구,2
2020,07,인천,2
2020,07,광주,1
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,1
2020,07,강원,0
2020,07,충북,0
2020,07,충남,1
2020,07,전북,1
2020,07,전남,2
2020,07,경북,1
2020,07,경남,2
2020,07,제주,0
2020,07,검역,10
2020,07,서울,21
2020,07,부산,0
2020,07,대구,2
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,2
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,1
2020,07,경남,0
2020,07,제주,1
2020,07,검역,18
2020,07,서울,16
2020,07,부산,0
2020,07,대구,1
2020,07,인천,5
2020,07,광주,4
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,15
2020,07,강원,0
2020,07,충북,1
2020,07,충남,1
2020,07,전북,0
2020,07,전남,0
2020,07,경북,0
2020,07,경남,1
2020,07,제주,0
2020,07,검역,19
2020,07,서울,12
2020,07,부산,2
2020,07,대구,0
2020,07,인천,3
2020,07,광주,9
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,28
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,0
2020,07,경남,0
2020,07,제주,0
2020,07,검역,5
2020,07,서울,21
2020,07,부산,2
2020,07,대구,2
2020,07,인천,0
2020,07,광주,2
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,8
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,1
2020,07,경남,2
2020,07,제주,0
2020,07,검역,3
2020,07,서울,11
2020,07,부산,5
2020,07,대구,0
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,1
2020,07,세종,0
2020,07,경기,14
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,1
2020,07,경북,0
2020,07,경남,0
2020,07,제주,0
2020,07,검역,81
2020,07,서울,7
2020,07,부산,1
2020,07,대구,0
2020,07,인천,0
2020,07,광주,1
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,7
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,0
2020,07,경남,0
2020,07,제주,0
2020,07,검역,42
2020,07,서울,9
2020,07,부산,1
2020,07,대구,0
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,6
2020,07,강원,0
2020,07,충북,1
2020,07,충남,1
2020,07,전북,0
2020,07,전남,0
2020,07,경북,0
2020,07,경남,0
2020,07,제주,0
2020,07,검역,7
2020,07,서울,6
2020,07,부산,2
2020,07,대구,0
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,6
2020,07,강원,0
2020,07,충북,0
2020,07,충남,1
2020,07,전북,0
2020,07,전남,2
2020,07,경북,1
2020,07,경남,0
2020,07,제주,0
2020,07,검역,10
2020,07,서울,9
2020,07,부산,1
2020,07,대구,0
2020,07,인천,3
2020,07,광주,1
2020,07,대전,0
2020,07,울산,1
2020,07,세종,0
2020,07,경기,11
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,1
2020,07,경남,0
2020,07,제주,0
2020,07,검역,21
2020,07,서울,3
2020,07,부산,0
2020,07,대구,0
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,5
2020,07,강원,0
2020,07,충북,0
2020,07,충남,0
2020,07,전북,0
2020,07,전남,0
2020,07,경북,1
2020,07,경남,1
2020,07,제주,0
2020,07,검역,8
2020,07,서울,8
2020,07,부산,0
2020,07,대구,1
2020,07,인천,0
2020,07,광주,0
2020,07,대전,0
2020,07,울산,0
2020,07,세종,0
2020,07,경기,10
2020,07,강원,2
2020,07,충북,0
2020,07,충남,1
2020,07,전북,0
2020,07,전남,0
2020,07,경북,2
2020,07,경남,0
2020,07,제주,0
2020,07,검역,12
2020,08,서울,2
2020,08,부산,1
2020,08,대구,0
2020,08,인천,1
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,7
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,19
2020,08,서울,5
2020,08,부산,1
2020,08,대구,2
2020,08,인천,0
2020,08,광주,1
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,3
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,17
2020,08,서울,5
2020,08,부산,0
2020,08,대구,0
2020,08,인천,0
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,1
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,1
2020,08,경남,2
2020,08,제주,0
2020,08,검역,14
2020,08,서울,9
2020,08,부산,1
2020,08,대구,0
2020,08,인천,1
2020,08,광주,2
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,11
2020,08,강원,0
2020,08,충북,1
2020,08,충남,0
2020,08,전북,0
2020,08,전남,1
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,7
2020,08,서울,6
2020,08,부산,0
2020,08,대구,1
2020,08,인천,1
2020,08,광주,1
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,7
2020,08,강원,1
2020,08,충북,6
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,0
2020,08,경남,4
2020,08,제주,0
2020,08,검역,6
2020,08,서울,9
2020,08,부산,3
2020,08,대구,0
2020,08,인천,0
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,13
2020,08,강원,2
2020,08,충북,1
2020,08,충남,2
2020,08,전북,0
2020,08,전남,2
2020,08,경북,4
2020,08,경남,1
2020,08,제주,0
2020,08,검역,6
2020,08,서울,9
2020,08,부산,0
2020,08,대구,0
2020,08,인천,0
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,5
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,5
2020,08,서울,17
2020,08,부산,0
2020,08,대구,1
2020,08,인천,2
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,18
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,0
2020,08,경북,0
2020,08,경남,0
2020,08,제주,0
2020,08,검역,5
2020,08,서울,13
2020,08,부산,0
2020,08,대구,1
2020,08,인천,1
2020,08,광주,2
2020,08,대전,0
2020,08,울산,1
2020,08,세종,0
2020,08,경기,15
2020,08,강원,0
2020,08,충북,1
2020,08,충남,1
2020,08,전북,0
2020,08,전남,0
2020,08,경북,0
2020,08,경남,0
2020,08,제주,0
2020,08,검역,1
2020,08,서울,13
2020,08,부산,1
2020,08,대구,0
2020,08,인천,0
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,6
2020,08,강원,0
2020,08,충북,0
2020,08,충남,0
2020,08,전북,0
2020,08,전남,1
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,6
2020,08,서울,6
2020,08,부산,9
2020,08,대구,0
2020,08,인천,0
2020,08,광주,0
2020,08,대전,0
2020,08,울산,0
2020,08,세종,0
2020,08,경기,13
2020,08,강원,0
2020,08,충북,0
2020,08,충남,2
2020,08,전북,1
2020,08,전남,0
2020,08,경북,0
2020,08,경남,0
2020,08,제주,0
2020,08,검역,3
2020,08,서울,15
2020,08,부산,4
2020,08,대구,0
2020,08,인천,0
2020,08,광주,6
2020,08,대전,1
2020,08,울산,0
2020,08,세종,0
2020,08,경기,19
2020,08,강원,0
2020,08,충북,0
2020,08,충남,1
2020,08,전북,0
2020,08,전남,0
2020,08,경북,0
2020,08,경남,0
2020,08,제주,0
2020,08,검역,8
2020,08,서울,26
2020,08,부산,2
2020,08,대구,1
2020,08,인천,0
2020,08,광주,2
2020,08,대전,0
2020,08,울산,1
2020,08,세종,0
2020,08,경기,17
2020,08,강원,0
2020,08,충북,0
2020,08,충남,1
2020,08,전북,2
2020,08,전남,0
2020,08,경북,0
2020,08,경남,1
2020,08,제주,0
2020,08,검역,3
2020,08,서울,32
2020,08,부산,5
2020,08,대구,0
2020,08,인천,4
2020,08,광주,2
2020,08,대전,0
2020,08,울산,1
2020,08,세종,0
2020,08,경기,47
2020,08,강원,1
2020,08,충북,0
2020,08,충남,3
2020,08,전북,0
2020,08,전남,0
2020,08,경북,1
2020,08,경남,0
2020,08,제주,0
2020,08,검역,7
2020,08,서울,74
2020,08,부산,3
2020,08,대구,0
2020,08,인천,6
2020,08,광주,1
2020,08,대전,1
2020,08,울산,0
2020,08,세종,0
2020,08,경기,72
2020,08,강원,3
2020,08,충북,0
2020,08,충남,2
2020,08,전북,1
2020,08,전남,0
2020,08,경북,0
2020,08,경남,1
2020,08,제주,0
2020,08,검역,2
2020,08,서울,146
2020,08,부산,7
2020,08,대구,1
2020,08,인천,9
2020,08,광주,7
2020,08,대전,0
2020,08,울산,3
2020,08,세종,0
2020,08,경기,98
2020,08,강원,0
2020,08,충북,1
2020,08,충남,5
2020,08,전북,0
2020,08,전남,0
2020,08,경북,0
2020,08,경남,2
2020,08,제주,0
2020,08,검역,0
2020,08,서울,90
2020,08,부산,7
2020,08,대구,1
2020,08,인천,7
2020,08,광주,7
2020,08,대전,2
2020,08,울산,0
2020,08,세종,0
2020,08,경기,70
2020,08,강원,1
2020,08,충북,3
2020,08,충남,4
2020,08,전북,1
2020,08,전남,0
2020,08,경북,2
2020,08,경남,0
2020,08,제주,0
2020,08,검역,2
2020,08,서울,132
2020,08,부산,7
2020,08,대구,6
2020,08,인천,18
2020,08,광주,4
2020,08,대전,0
2020,08,울산,3
2020,08,세종,0
2020,08,경기,52
2020,08,강원,2
2020,08,충북,1
2020,08,충남,5
2020,08,전북,7
2020,08,전남,0
2020,08,경북,3
2020,08,경남,0
2020,08,제주,0
2020,08,검역,6
2020,08,서울,151
2020,08,부산,9
2020,08,대구,2
2020,08,인천,8
2020,08,광주,6
2020,08,대전,0
2020,08,울산,0
2020,08,세종,2
2020,08,경기,99
2020,08,강원,6
2020,08,충북,2
2020,08,충남,3
2020,08,전북,1
2020,08,전남,2
2020,08,경북,3
2020,08,경남,1
2020,08,제주,0
2020,08,검역,2
2020,08,서울,135
2020,08,부산,15
2020,08,대구,3
2020,08,인천,10
2020,08,광주,1
2020,08,대전,8
2020,08,울산,0
2020,08,세종,1
2020,08,경기,85
2020,08,강원,5
2020,08,충북,1
2020,08,충남,5
2020,08,전북,6
2020,08,전남,3
2020,08,경북,5
2020,08,경남,3
2020,08,제주,0
2020,08,검역,2
2020,08,서울,126
2020,08,부산,8
2020,08,대구,4
2020,08,인천,18
2020,08,광주,5
2020,08,대전,7
2020,08,울산,1
2020,08,세종,3
2020,08,경기,103
2020,08,강원,9
2020,08,충북,3
2020,08,충남,13
2020,08,전북,5
2020,08,전남,6
2020,08,경북,6
2020,08,경남,4
2020,08,제주,0
2020,08,검역,3
2020,08,서울,129
2020,08,부산,3
2020,08,대구,9
2020,08,인천,21
2020,08,광주,11
2020,08,대전,5
2020,08,울산,3
2020,08,세종,1
2020,08,경기,95
2020,08,강원,16
2020,08,충북,2
2020,08,충남,7
2020,08,전북,4
2020,08,전남,7
2020,08,경북,4
2020,08,경남,9
2020,08,제주,2
2020,08,검역,4
2020,08,서울,140
2020,08,부산,2
2020,08,대구,6
2020,08,인천,32
2020,08,광주,17
2020,08,대전,15
2020,08,울산,3
2020,08,세종,0
2020,08,경기,124
2020,08,강원,15
2020,08,충북,3
2020,08,충남,10
2020,08,전북,0
2020,08,전남,14
2020,08,경북,2
2020,08,경남,9
2020,08,제주,0
2020,08,검역,4
2020,08,서울,97
2020,08,부산,3
2020,08,대구,0
2020,08,인천,20
2020,08,광주,1
2020,08,대전,10
2020,08,울산,1
2020,08,세종,3
2020,08,경기,85
2020,08,강원,6
2020,08,충북,10
2020,08,충남,8
2020,08,전북,4
2020,08,전남,7
2020,08,경북,6
2020,08,경남,1
2020,08,제주,0
2020,08,검역,4
2020,08,서울,135
2020,08,부산,3
2020,08,대구,5
2020,08,인천,14
2020,08,광주,4
2020,08,대전,11
2020,08,울산,0
2020,08,세종,3
2020,08,경기,72
2020,08,강원,8
2020,08,충북,2
2020,08,충남,9
2020,08,전북,4
2020,08,전남,1
2020,08,경북,1
2020,08,경남,2
2020,08,제주,3
2020,08,검역,3
2020,08,서울,111
2020,08,부산,4
2020,08,대구,3
2020,08,인천,27
2020,08,광주,7
2020,08,대전,7
2020,08,울산,2
2020,08,세종,0
2020,08,경기,99
2020,08,강원,18
2020,08,충북,0
2020,08,충남,12
2020,08,전북,7
2020,08,전남,13
2020,08,경북,0
2020,08,경남,5
2020,08,제주,2
2020,08,검역,3
2020,08,서울,154
2020,08,부산,8
2020,08,대구,13
2020,08,인천,59
2020,08,광주,39
2020,08,대전,3
2020,08,울산,2
2020,08,세종,0
2020,08,경기,102
2020,08,강원,14
2020,08,충북,1
2020,08,충남,15
2020,08,전북,2
2020,08,전남,13
2020,08,경북,4
2020,08,경남,8
2020,08,제주,1
2020,08,검역,3
2020,08,서울,146
2020,08,부산,8
2020,08,대구,8
2020,08,인천,27
2020,08,광주,17
2020,08,대전,3
2020,08,울산,1
2020,08,세종,2
2020,08,경기,113
2020,08,강원,3
2020,08,충북,5
2020,08,충남,9
2020,08,전북,2
2020,08,전남,12
2020,08,경북,1
2020,08,경남,4
2020,08,제주,2
2020,08,검역,8
2020,08,서울,125
2020,08,부산,6
2020,08,대구,6
2020,08,인천,20
2020,08,광주,16
2020,08,대전,4
2020,08,울산,0
2020,08,세종,0
2020,08,경기,104
2020,08,강원,0
2020,08,충북,6
2020,08,충남,8
2020,08,전북,0
2020,08,전남,9
2020,08,경북,1
2020,08,경남,12
2020,08,제주,1
2020,08,검역,5
2020,08,서울,116
2020,08,부산,6
2020,08,대구,30
2020,08,인천,13
2020,08,광주,2
2020,08,대전,6
2020,08,울산,3
2020,08,세종,1
2020,08,경기,80
2020,08,강원,2
2020,08,충북,5
2020,08,충남,8
2020,08,전북,0
2020,08,전남,8
2020,08,경북,3
2020,08,경남,7
2020,08,제주,2
2020,08,검역,7
2020,08,서울,94
2020,08,부산,4
2020,08,대구,4
2020,08,인천,14
2020,08,광주,9
2020,08,대전,7
2020,08,울산,5
2020,08,세종,1
2020,08,경기,79
2020,08,강원,3
2020,08,충북,1
2020,08,충남,9
2020,08,전북,1
2020,08,전남,5
2020,08,경북,2
2020,08,경남,1
2020,08,제주,6
2020,08,검역,3
2020,09,서울,94
2020,09,부산,3
2020,09,대구,2
2020,09,인천,22
2020,09,광주,4
2020,09,대전,8
2020,09,울산,6
2020,09,세종,0
2020,09,경기,63
2020,09,강원,4
2020,09,충북,1
2020,09,충남,7
2020,09,전북,0
2020,09,전남,4
2020,09,경북,9
2020,09,경남,3
2020,09,제주,1
2020,09,검역,4
2020,09,서울,101
2020,09,부산,7
2020,09,대구,13
2020,09,인천,11
2020,09,광주,10
2020,09,대전,14
2020,09,울산,5
2020,09,세종,0
2020,09,경기,84
2020,09,강원,2
2020,09,충북,1
2020,09,충남,7
2020,09,전북,0
2020,09,전남,3
2020,09,경북,4
2020,09,경남,1
2020,09,제주,1
2020,09,검역,3
2020,09,서울,69
2020,09,부산,4
2020,09,대구,3
2020,09,인천,16
2020,09,광주,6
2020,09,대전,4
2020,09,울산,8
2020,09,세종,0
2020,09,경기,64
2020,09,강원,4
2020,09,충북,1
2020,09,충남,7
2020,09,전북,0
2020,09,전남,6
2020,09,경북,0
2020,09,경남,0
2020,09,제주,0
2020,09,검역,3
2020,09,서울,68
2020,09,부산,4
2020,09,대구,7
2020,09,인천,5
2020,09,광주,11
2020,09,대전,4
2020,09,울산,3
2020,09,세종,0
2020,09,경기,56
2020,09,강원,3
2020,09,충북,4
2020,09,충남,21
2020,09,전북,0
2020,09,전남,1
2020,09,경북,4
2020,09,경남,3
2020,09,제주,0
2020,09,검역,4
2020,09,서울,51
2020,09,부산,10
2020,09,대구,5
2020,09,인천,14
2020,09,광주,8
2020,09,대전,2
2020,09,울산,1
2020,09,세종,0
2020,09,경기,50
2020,09,강원,3
2020,09,충북,4
2020,09,충남,4
2020,09,전북,2
2020,09,전남,0
2020,09,경북,1
2020,09,경남,8
2020,09,제주,1
2020,09,검역,4
2020,09,서울,63
2020,09,부산,2
2020,09,대구,5
2020,09,인천,12
2020,09,광주,7
2020,09,대전,5
2020,09,울산,1
2020,09,세종,0
2020,09,경기,47
2020,09,강원,5
2020,09,충북,2
2020,09,충남,2
2020,09,전북,1
2020,09,전남,3
2020,09,경북,2
2020,09,경남,6
2020,09,제주,0
2020,09,검역,4
2020,09,서울,48
2020,09,부산,9
2020,09,대구,2
2020,09,인천,1
2020,09,광주,9
2020,09,대전,5
2020,09,울산,3
2020,09,세종,0
2020,09,경기,31
2020,09,강원,0
2020,09,충북,0
2020,09,충남,3
2020,09,전북,1
2020,09,전남,0
2020,09,경북,0
2020,09,경남,3
2020,09,제주,0
2020,09,검역,4
2020,09,서울,67
2020,09,부산,1
2020,09,대구,2
2020,09,인천,2
2020,09,광주,13
2020,09,대전,4
2020,09,울산,3
2020,09,세종,1
2020,09,경기,31
2020,09,강원,0
2020,09,충북,1
2020,09,충남,0
2020,09,전북,3
2020,09,전남,1
2020,09,경북,3
2020,09,경남,0
2020,09,제주,0
2020,09,검역,4
2020,09,서울,49
2020,09,부산,2
2020,09,대구,2
2020,09,인천,1
2020,09,광주,17
2020,09,대전,8
2020,09,울산,4
2020,09,세종,2
2020,09,경기,55
2020,09,강원,0
2020,09,충북,1
2020,09,충남,8
2020,09,전북,1
2020,09,전남,1
2020,09,경북,0
2020,09,경남,1
2020,09,제주,0
2020,09,검역,4
2020,09,서울,48
2020,09,부산,1
2020,09,대구,1
2020,09,인천,5
2020,09,광주,5
2020,09,대전,11
2020,09,울산,4
2020,09,세종,0
2020,09,경기,50
2020,09,강원,2
2020,09,충북,3
2020,09,충남,12
2020,09,전북,1
2020,09,전남,2
2020,09,경북,3
2020,09,경남,1
2020,09,제주,2
2020,09,검역,4
2020,09,서울,63
2020,09,부산,3
2020,09,대구,1
2020,09,인천,8
2020,09,광주,8
2020,09,대전,11
2020,09,울산,5
2020,09,세종,0
2020,09,경기,47
2020,09,강원,0
2020,09,충북,1
2020,09,충남,14
2020,09,전북,0
2020,09,전남,2
2020,09,경북,2
2020,09,경남,0
2020,09,제주,2
2020,09,검역,9
2020,09,서울,50
2020,09,부산,4
2020,09,대구,4
2020,09,인천,8
2020,09,광주,3
2020,09,대전,7
2020,09,울산,1
2020,09,세종,0
2020,09,경기,32
2020,09,강원,3
2020,09,충북,0
2020,09,충남,6
2020,09,전북,1
2020,09,전남,1
2020,09,경북,2
2020,09,경남,3
2020,09,제주,1
2020,09,검역,10
2020,09,서울,31
2020,09,부산,3
2020,09,대구,14
2020,09,인천,3
2020,09,광주,3
2020,09,대전,2
2020,09,울산,7
2020,09,세종,0
2020,09,경기,32
2020,09,강원,1
2020,09,충북,0
2020,09,충남,11
2020,09,전북,2
2020,09,전남,0
2020,09,경북,2
2020,09,경남,3
2020,09,제주,0
2020,09,검역,7
2020,09,서울,41
2020,09,부산,3
2020,09,대구,4
2020,09,인천,10
2020,09,광주,3
2020,09,대전,1
2020,09,울산,1
2020,09,세종,0
2020,09,경기,30
2020,09,강원,0
2020,09,충북,0
2020,09,충남,8
2020,09,전북,1
2020,09,전남,0
2020,09,경북,1
2020,09,경남,1
2020,09,제주,0
2020,09,검역,5
2020,09,서울,32
2020,09,부산,4
2020,09,대구,0
2020,09,인천,9
2020,09,광주,1
2020,09,대전,3
2020,09,울산,0
2020,09,세종,0
2020,09,경기,39
2020,09,강원,1
2020,09,충북,2
2020,09,충남,3
2020,09,전북,1
2020,09,전남,0
2020,09,경북,1
2020,09,경남,2
2020,09,제주,3
2020,09,검역,5
2020,09,서울,51
2020,09,부산,4
2020,09,대구,4
2020,09,인천,9
2020,09,광주,2
2020,09,대전,1
2020,09,울산,0
2020,09,세종,0
2020,09,경기,26
2020,09,강원,0
2020,09,충북,2
2020,09,충남,2
2020,09,전북,5
2020,09,전남,0
2020,09,경북,2
2020,09,경남,3
2020,09,제주,0
2020,09,검역,2
2020,09,서울,64
2020,09,부산,2
2020,09,대구,2
2020,09,인천,7
2020,09,광주,1
2020,09,대전,1
2020,09,울산,0
2020,09,세종,0
2020,09,경기,54
2020,09,강원,0
2020,09,충북,0
2020,09,충남,10
2020,09,전북,0
2020,09,전남,1
2020,09,경북,6
2020,09,경남,3
2020,09,제주,0
2020,09,검역,2
2020,09,서울,46
2020,09,부산,2
2020,09,대구,2
2020,09,인천,6
2020,09,광주,0
2020,09,대전,3
2020,09,울산,0
2020,09,세종,0
2020,09,경기,37
2020,09,강원,0
2020,09,충북,3
2020,09,충남,6
2020,09,전북,8
2020,09,전남,0
2020,09,경북,5
2020,09,경남,4
2020,09,제주,2
2020,09,검역,2
2020,09,서울,40
2020,09,부산,2
2020,09,대구,2
2020,09,인천,11
2020,09,광주,0
2020,09,대전,2
2020,09,울산,0
2020,09,세종,0
2020,09,경기,41
2020,09,강원,0
2020,09,충북,1
2020,09,충남,4
2020,09,전북,1
2020,09,전남,0
2020,09,경북,4
2020,09,경남,1
2020,09,제주,0
2020,09,검역,1
2020,09,서울,28
2020,09,부산,6
2020,09,대구,2
2020,09,인천,3
2020,09,광주,0
2020,09,대전,2
2020,09,울산,1
2020,09,세종,0
2020,09,경기,26
2020,09,강원,0
2020,09,충북,1
2020,09,충남,1
2020,09,전북,0
2020,09,전남,0
2020,09,경북,5
2020,09,경남,1
2020,09,제주,0
2020,09,검역,6
2020,09,서울,23
2020,09,부산,8
2020,09,대구,1
2020,09,인천,2
2020,09,광주,1
2020,09,대전,2
2020,09,울산,0
2020,09,세종,0
2020,09,경기,18
2020,09,강원,0
2020,09,충북,2
2020,09,충남,0
2020,09,전북,0
2020,09,전남,0
2020,09,경북,1
2020,09,경남,2
2020,09,제주,0
2020,09,검역,10
2020,09,서울,21
2020,09,부산,5
2020,09,대구,0
2020,09,인천,2
2020,09,광주,0
2020,09,대전,0
2020,09,울산,1
2020,09,세종,1
2020,09,경기,20
2020,09,강원,2
2020,09,충북,2
2020,09,충남,0
2020,09,전북,0
2020,09,전남,0
2020,09,경북,4
2020,09,경남,1
2020,09,제주,0
2020,09,검역,2
2020,09,서울,40
2020,09,부산,7
2020,09,대구,3
2020,09,인천,5
2020,09,광주,2
2020,09,대전,0
2020,09,울산,2
2020,09,세종,0
2020,09,경기,30
2020,09,강원,1
2020,09,충북,2
2020,09,충남,5
2020,09,전북,1
2020,09,전남,0
2020,09,경북,6
2020,09,경남,0
2020,09,제주,0
2020,09,검역,6
2020,09,서울,39
2020,09,부산,7
2020,09,대구,1
2020,09,인천,10
2020,09,광주,0
2020,09,대전,1
2020,09,울산,0
2020,09,세종,3
2020,09,경기,48
2020,09,강원,2
2020,09,충북,2
2020,09,충남,1
2020,09,전북,1
2020,09,전남,1
2020,09,경북,2
2020,09,경남,1
2020,09,제주,1
2020,09,검역,5
2020,09,서울,57
2020,09,부산,3
2020,09,대구,0
2020,09,인천,3
2020,09,광주,2
2020,09,대전,0
2020,09,울산,0
2020,09,세종,1
2020,09,경기,27
2020,09,강원,1
2020,09,충북,3
2020,09,충남,1
2020,09,전북,3
2020,09,전남,0
2020,09,경북,6
2020,09,경남,1
2020,09,제주,0
2020,09,검역,6
2020,09,서울,26
2020,09,부산,2
2020,09,대구,1
2020,09,인천,1
2020,09,광주,0
2020,09,대전,1
2020,09,울산,0
2020,09,세종,0
2020,09,경기,14
2020,09,강원,0
2020,09,충북,0
2020,09,충남,0
2020,09,전북,3
2020,09,전남,0
2020,09,경북,3
2020,09,경남,1
2020,09,제주,0
2020,09,검역,9
2020,09,서울,34
2020,09,부산,3
2020,09,대구,0
2020,09,인천,9
2020,09,광주,2
2020,09,대전,0
2020,09,울산,0
2020,09,세종,1
2020,09,경기,21
2020,09,강원,0
2020,09,충북,2
2020,09,충남,2
2020,09,전북,2
2020,09,전남,1
2020,09,경북,6
2020,09,경남,1
2020,09,제주,0
2020,09,검역,11
2020,09,서울,19
2020,09,부산,1
2020,09,대구,0
2020,09,인천,1
2020,09,광주,0
2020,09,대전,0
2020,09,울산,1
2020,09,세종,0
2020,09,경기,14
2020,09,강원,1
2020,09,충북,1
2020,09,충남,0
2020,09,전북,0
2020,09,전남,0
2020,09,경북,4
2020,09,경남,1
2020,09,제주,0
2020,09,검역,7
2020,09,서울,11
2020,09,부산,3
2020,09,대구,0
2020,09,인천,0
2020,09,광주,0
2020,09,대전,0
2020,09,울산,0
2020,09,세종,0
2020,09,경기,10
2020,09,강원,0
2020,09,충북,1
2020,09,충남,2
2020,09,전북,0
2020,09,전남,0
2020,09,경북,2
2020,09,경남,0
2020,09,제주,0
2020,09,검역,9
2020,09,서울,51
2020,09,부산,5
2020,09,대구,2
2020,09,인천,4
2020,09,광주,3
2020,09,대전,2
2020,09,울산,1
2020,09,세종,0
2020,09,경기,26
2020,09,강원,0
2020,09,충북,0
2020,09,충남,5
2020,09,전북,3
2020,09,전남,0
2020,09,경북,6
2020,09,경남,0
2020,09,제주,0
2020,09,검역,5
2020,10,서울,30
2020,10,부산,6
2020,10,대구,1
2020,10,인천,3
2020,10,광주,0
2020,10,대전,0
2020,10,울산,0
2020,10,세종,0
2020,10,경기,21
2020,10,강원,0
2020,10,충북,1
2020,10,충남,3
2020,10,전북,0
2020,10,전남,1
2020,10,경북,5
2020,10,경남,0
2020,10,제주,0
2020,10,검역,6
2020,10,서울,11
2020,10,부산,18
2020,10,대구,0
2020,10,인천,4
2020,10,광주,0
2020,10,대전,0
2020,10,울산,0
2020,10,세종,0
2020,10,경기,19
2020,10,강원,0
2020,10,충북,0
2020,10,충남,1
2020,10,전북,0
2020,10,전남,0
2020,10,경북,4
2020,10,경남,0
2020,10,제주,0
2020,10,검역,6
2020,10,서울,26
2020,10,부산,8
2020,10,대구,0
2020,10,인천,7
2020,10,광주,0
2020,10,대전,2
2020,10,울산,0
2020,10,세종,0
2020,10,경기,10
2020,10,강원,0
2020,10,충북,1
2020,10,충남,1
2020,10,전북,1
2020,10,전남,3
2020,10,경북,2
2020,10,경남,0
2020,10,제주,0
2020,10,검역,14
2020,10,서울,16
2020,10,부산,5
2020,10,대구,2
2020,10,인천,6
2020,10,광주,1
